5054	755	3	41.57
106	14887	3	27.59
313	117	6	10.21
128	771	10	55.89
11073	105	4	35.26
907	127	8	43.77
180	106	69	232.94
101	4119	5	18.51
728	162	9	64.57
175	5263	3	29.88
2576	14	11	36.09
1212	106	4	10.46
106	1385	4	11.51
109	2003	12	78.28
3958	116	4	24.62
109	6069	5	37.43
106	1728	4	13.25
5722	116	5	38.39
147	145	41	154.56
2213	102	5	13.34
2717	102	4	10.76
106	2468	4	16.29
137	235	4	6.88
741	232	4	29.65
116	1076	8	37.36
8489	14	3	9.48
101	5366	7	38.69
104	4962	5	26.9
2436	101	5	11.88
7012	59	3	24.95
153	315	12	66.3
155	219	7	24.69
153	1005	3	15.51
214	2283	3	26.48
6049	121	4	30.98
103	2300	4	10.09
132	7475	4	38.7
101	3009	4	9.78
104	5869	5	30.11
3913	9	3	15.36
897	105	4	7.24
221	1081	10	99.29
12	166	144	288.7
105	2119	3	8.64
143	787	3	11.91
144	902	3	12.73
142	134	9	4.91
119	164	16	20.45
5141	14	4	10.5
200	207	3	8.95
170	1410	9	79.85
198	119	30	100.64
106	518	44	263.46
271	456	4	27.59
207	666	4	26.4
114	3086	3	14.55
304	108	5	4.62
9928	101	4	22.54
590	217	6	44.84
137	1150	6	35.04
1370	105	7	25.41
114	4835	4	26.9
331	103	25	54.29
2374	14	12	39.24
1578	14	15	41.75
803	131	3	10.65
167	176	3	4.32
120	9894	4	36.7
2184	12	11	39.25
142	104	63	48.51
1672	14	11	24.49
116	6112	3	19.9
1660	102	4	6.64
106	1118	5	14.59
2065	14	5	6
473	362	5	40.53
264	116	10	21.69
1279	118	18	125.5
135	2355	4	25.64
101	7806	4	19.97
104	2656	5	18.62
129	658	4	13.66
1065	9	4	11.68
1643	104	3	5.14
440	8387	3	42.1
1264	116	15	96.04
1093	14	8	7.3
104	256	15	16.65
10459	14	3	10.96
1089	102	8	17.27
101	2168	6	14.91
12	190	26	5.13
187	1714	3	22.79
132	6543	4	36.78
589	102	6	4.14
149	6515	3	27.51
103	3781	4	14.84
175	13328	3	41.32
101	742	10	14.51
1110	104	5	9.82
110	201	8	5.31
834	148	3	13.02
1553	209	3	23.46
10	541	3	13.7
140	639	5	22
13	349	3	10.62
741	249	4	30.54
1250	102	6	11.2
2267	12	7	18.44
119	633	3	5.85
682	6458	4	59.81
5873	136	6	61.73
2135	394	3	31.31
5298	12	3	8.76
6347	14	4	12.64
4330	222	3	31.4
125	280	4	6.61
1474	110	10	53.86
175	8799	3	34.6
416	190	5	28.92
117	10222	4	35.57
3005	108	3	12.99
357	703	3	23.46
542	115	3	4.64
9740	105	4	30.28
104	2220	9	41.83
6116	105	5	33.56
154	203	4	8.53
582	121	6	19.1
102	586	9	11.45
130	118	39	44.08
175	637	14	116.49
299	105	28	91.68
12	10488	3	13.19
10230	14	3	10.96
2329	104	3	7.24
107	440	4	4.44
139	219	7	17.53
107	4938	4	24.29
1340	111	6	25.12
671	112	3	5.3
9897	14	3	10.96
1067	162	4	25.14
1005	127	3	11.02
112	3262	7	48.11
3976	14	3	4.54
175	5246	3	29.88
145	59	9	5.25
114	2517	3	13.22
885	12	12	22.29
16	129	37	77.24
194	494	6	39.79
109	1245	3	7.55
134	809	3	10.97
10	821	3	16.31
113	510	25	135.63
114	2893	3	14.19
530	117	3	4.55
112	5125	9	83.41
4718	14	4	9.65
101	3344	5	15.91
101	1377	8	17.03
129	932	3	10.71
162	951	4	24.37
1891	12	6	11.7
521	125	3	7.1
1866	105	6	23.88
101	5689	4	15.44
254	246	4	20.51
103	2785	3	7.01
696	269	3	21.46
103	946	12	34.82
102	808	5	4.61
665	1233	3	30.88
2358	14	12	39.24
251	800	4	31.46
1098	130	6	32.43
244	145	3	5.14
718	114	4	9.88
125	313	3	4.24
3374	107	4	20.45
222	171	3	7.52
12	710	17	35.26
1208	668	3	30.75
105	5790	3	15.98
2952	424	3	33.92
329	117	6	10.71
264	166	4	13.74
7055	12	3	10.51
115	332	4	4.67
116	1187	5	19.37
1102	177	6	46.22
101	9379	3	14.01
266	1837	3	27.19
119	147	81	263.36
172	1709	3	20.98
9056	101	4	22.54
531	106	11	33.06
2478	1147	7	104.43
3258	14	10	37.71
856	112	3	6.74
140	153	12	20.72
3352	2748	3	47.14
12	8350	5	27.62
103	9536	3	16.23
143	524	9	48.01
3962	113	3	16.11
101	2896	7	24.76
627	241	6	47.86
127	800	5	21.41
1200	105	3	5.32
3279	110	3	13.74
2564	102	3	5.85
287	2643	3	30.65
3251	107	3	13.03
2560	14	14	55.55
3580	101	5	16.69
387	3239	4	48.01
128	240	4	5.37
827	394	3	25.36
121	702	7	27.19
109	16331	3	28.78
154	374	4	15.34
820	269	7	65.03
153	1086	4	23.64
128	1089	10	63.12
101	1167	22	87.84
12	3278	6	19.12
17585	14	3	17.46
3000	105	3	10.94
103	1283	6	12.64
101	496	28	72.97
59	211	5	7.09
864	4725	4	58.58
12	2602	3	4.14
101	2215	9	31.06
1097	267	3	24.04
787	110	10	40.75
126	113	407	2122.38
3556	132	4	29.63
102	272	19	20.76
1238	14	17	42.43
120	267	34	163.83
363	148	4	12.6
8010	124	3	24.69
625	116	10	39.86
210	1174	20	229.82
451	104	7	7.22
101	3827	5	17.55
105	2277	3	9.12
101	14382	3	20.61
612	121	9	36.71
137	1885	3	16.34
12315	101	4	27.48
6331	14	3	7.44
414	14	64	194.99
1431	101	13	41.37
106	5357	4	24.53
234	293	6	37.58
173	2031	4	32.22
202	168	3	6.12
119	947	4	13.05
3989	12	3	6.48
5075	103	3	10.96
408	251	5	34.27
538	118	7	21.55
106	2966	4	18.01
119	121	51	47.81
219	424	6	40.91
101	1705	9	25.32
153	843	3	14.59
245	396	3	16.99
104	6429	3	13.94
10162	1281	3	50.23
2077	102	3	4.73
3097	12	3	4.98
132	385	26	165.38
103	1868	4	8.34
2081	14	6	9.07
127	1065	7	38.47
153	1111	3	16.1
182	333	7	39.87
132	678	3	9.56
388	128	3	5.62
118	256	5	5.03
142	413	3	8.07
401	138	4	11.94
231	118	6	6.29
110	1499	5	19.51
3355	136	9	85.94
139	262	5	12.18
2659	103	9	41.57
4767	119	5	36.68
979	239	4	32.26
111	747	3	5.39
110	14	426	126.94
1944	123	3	13.74
617	251	6	48.55
749	118	3	6.43
109	249	31	112.52
8402	12	3	11.68
236	113	58	299.5
646	110	4	7.6
113	1502	11	66.13
7973	102	5	31.59
496	1088	3	28.52
333	161	4	15.36
116	416	6	13.45
1640	14	19	65.62
344	131	3	5.59
540	292	7	60.62
536	107	21	95.45
1121	14	7	5.26
4726	59	3	21.64
17	181	4	9.17
143	1280	10	74.21
13307	104	3	24.35
132	15542	3	34.74
101	9488	3	14.01
110	843	4	9.79
111	187	19	34.91
111	2557	4	18.96
3209	105	5	24.47
105	572	8	17.6
1142	104	4	6.47
129	7208	3	24.41
103	4528	3	10.33
1114	107	3	6.5
103	479	34	123.88
163	172	7	18.05
103	2202	4	9.76
785	115	3	6.64
1619	110	4	14.49
314	16	4	9.19
5775	397	3	38.19
112	10079	3	23.26
108	12782	3	24.11
136	12166	3	30.86
326	5134	3	36.13
1721	138	3	15.86
265	101	36	59.96
1286	14	6	4.31
3714	119	11	99.41
103	9203	3	16.23
405	895	4	37.09
226	477	4	25.44
739	110	8	27.86
114	1444	8	41.85
176	128	6	5.22
119	2928	4	22.51
332	4206	4	49.4
973	110	5	15.42
2473	3147	3	45.36
201	907	3	19.86
539	116	4	8.04
1787	14	11	25.95
671	220	3	19.18
10330	102	3	15.54
1304	708	3	31.77
255	1211	4	34.54
59	586	3	8.49
105	3297	3	11.32
730	102	6	6.11
1143	123	3	10.54
101	962	36	175.7
246	102	31	50.44
105	1024	5	11.96
484	1533	5	56.24
3519	12	3	5.66
254	9	7	8.12
128	2377	5	32.47
17166	173	3	41.11
129	275	13	49.72
187	452	3	14.69
104	432	11	18.35
102	662	9	13.08
222	324	3	14.67
101	916	36	169.99
160	12	63	35.05
102	1264	6	11.2
12	4727	3	7.48
153	372	26	195.07
1329	114	3	9.11
287	1284	4	36.82
104	463	28	101.16
103	4948	3	10.96
161	6228	4	41.82
16559	14	3	17.46
103	243	19	18.89
164	281	11	60.89
3731	14	8	28.12
1265	134	3	13.34
337	127	3	4.82
246	136	6	14.99
194	386	5	28.47
114	994	5	17.5
112	240	6	5.94
1859	299	6	65.79
113	696	8	29.43
301	120	5	7.85
371	114	6	11.59
1035	111	3	7.06
351	119	10	29.86
1078	374	3	26.36
118	145	37	62.59
113	1251	4	13.76
2516	102	4	9.96
7184	119	3	21.55
166	108	13	6.74
213	117	11	18.06
2631	158	3	22.63
869	12	22	67.35
163	215	3	6.27
12	1375	12	32.32
129	2912	3	17.83
3928	14	3	4.54
423	1078	3	27.34
12	7285	3	10.51
105	543	8	16.88
3889	102	4	13.96
551	1739	4	44.97
109	9659	3	22.08
3917	14	8	29.8
393	106	12	30.6
342	12	19	17.71
228	14031	3	45.21
103	7871	3	14.68
635	139	3	9.96
131	445	7	27.79
129	3818	4	29.27
113	16357	3	30.02
104	1567	8	28.25
12	1105	9	15.26
101	3084	6	19.87
3420	102	4	12.71
4094	121	7	57.3
121	1968	4	19.31
108	720	5	12.12
2342	14	12	39.24
113	1836	5	23.35
118	725	3	6.29
4684	14	7	26.77
128	9751	3	27.14
335	108	5	5.28
119	227	13	30.84
142	316	7	25.92
380	103	16	25.94
137	453	10	49.92
109	232	30	100.34
106	3109	5	25.64
134	130	19	21.79
5005	228	6	77.02
528	592	4	35.87
717	399	5	46.05
146	132	10	7.69
112	508	39	251.29
529	119	88	828.22
110	2239	3	11.23
2934	838	9	139.47
693	128	3	8.88
1262	109	5	17.45
995	135	3	12.1
161	1563	3	19.28
101	6348	3	10.35
101	6997	3	11.31
101	429	17	23.58
11	9	4	14.16
5054	162	3	27.59
5291	108	4	25.85
10788	104	3	19.89
957	110	3	6.43
104	2597	12	70.77
133	1316	3	13.41
105	835	5	10.43
101	6032	6	32.36
8311	12	3	11.68
120	216	6	5.88
2980	12	3	4.68
650	1049	3	29.84
102	12608	4	29.56
112	728	3	5.75
674	231	4	28.6
766	293	7	66.04
165	351	6	29.19
137	395	15	82.45
119	301	5	7.58
620	115	5	13.24
118	631	4	9.28
1253	101	9	19.54
272	200	4	18.07
321	141	3	6.42
106	404	39	196.63
109	1019	6	20.68
2433	170	3	23.13
448	116	25	130.67
163	4828	3	27.64
2642	105	4	15.63
163	362	3	10.44
57	382	4	9.93
4880	12	3	8.08
12	5331	5	20.88
3721	111	4	22.55
101	192	27	10.29
103	7346	3	13.49
548	110	6	14.07
103	1671	4	7.41
103	4167	6	29.37
152	198	5	10.93
1663	2755	3	42.05
595	200	3	17
271	298	6	40.72
145	3283	3	21.5
685	239	5	38.79
116	109	110	136.82
235	310	3	15.04
3205	12	3	5.31
118	195	8	7.58
101	11015	4	27.48
107	848	6	17.88
165	146	18	57.96
232	431	5	33.66
139	4308	3	22.24
6485	14	3	7.44
109	3886	3	14.9
115	2363	4	19.53
113	658	3	5.23
175	1162	6	46.86
106	1869	3	8.83
112	17745	3	29.96
111	2125	3	11.35
2877	101	5	13.93
3901	14	3	4.54
597	129	3	8.12
147	1366	3	15.76
5760	14	9	52.39
271	342	8	60.99
119	774	3	7.05
148	5304	3	25.55
143	6758	3	26.65
3944	14	5	12.68
10441	12	5	32.95
5756	102	3	11.01
3771	118	4	24.86
349	105	13	27.31
113	450	14	54.66
3399	14	4	7.12
113	617	4	8.54
445	1483	3	29.66
106	1531	6	23.36
110	1005	4	10.92
106	3252	6	34.22
122	12761	3	27.07
398	6557	3	40.13
178	302	5	23.28
2431	102	3	5.6
666	119	31	212.14
57	353	6	18.28
622	134	6	26.56
215	676	9	76.53
2762	121	7	48.67
152	1793	3	18.48
101	902	11	21.62
105	1364	3	5.91
101	2895	8	30.89
104	5983	4	21.52
132	776	25	199.75
129	1639	3	13.87
103	1458	12	45.24
105	1737	4	11.83
59	2229	4	24.48
1506	127	4	20.22
8356	14	3	9.48
350	9302	3	42.01
150	130	96	461.2
327	277	5	33.23
8	889	3	6.09
136	4388	8	81.42
809	112	3	6.41
101	14160	3	20.61
468	225	4	25.17
1520	108	6	25.27
3238	102	4	12.17
323	1606	10	120.15
3990	2291	11	217.07
1400	119	5	22.03
3055	107	3	12.64
143	464	5	19.47
3747	14	9	34.7
2692	148	3	20.14
272	157	18	112.74
142	238	19	92.19
298	117	5	6.75
142	2476	4	27.46
909	271	4	33.36
466	136	7	30
1012	105	5	11.96
107	6658	6	50.75
8554	14	3	9.48
393	210	5	30.09
101	2309	7	20.87
151	18068	3	37.7
101	4589	3	8.24
103	5381	3	11.68
391	125	4	9.16
102	1784	3	3.87
101	601	19	41.61
183	289	4	17.36
127	604	9	43.38
2287	57	4	24.68
3548	101	6	22.62
579	142	41	364.74
172	8278	3	32.52
217	313	3	14.15
101	3471	3	6.38
105	791	7	18.31
1204	12	12	28.84
104	145	38	12.43
104	6836	5	32.28
123	532	3	6.34
3942	116	3	16.5
5534	101	3	9.55
11726	1489	4	77.32
158	1747	4	28.89
104	444	28	98.21
103	6640	3	13.49
420	176	3	12.91
358	110	11	28.28
214	1044	22	253.94
154	220	4	10.04
245	802	3	21.59
2348	105	3	9.12
11378	15089	3	74.23
1415	102	8	21.1
337	110	16	50.81
4202	12	3	6.95
6223	101	6	32.36
218	154	3	5.89
133	131	44	112.44
125	169	11	16.32
243	708	3	20.55
1836	102	3	4.02
876	110	3	5.99
174	214	3	7.43
12704	14	4	23.28
165	209	6	19.95
6165	12	3	9.56
334	1073	5	48.18
1665	4128	4	63.01
1350	104	4	7.54
111	619	5	11.7
196	2279	3	25.4
17262	12	3	19.77
1367	104	5	11.66
301	109	7	10.17
455	161	5	24.79
223	128	6	10.59
1412	121	22	178.03
103	1946	6	17.62
129	3649	3	19.47
353	113	4	4.58
1206	14	10	14.07
256	441	5	35.36
1234	102	4	4.63
213	104	20	20.54
398	396	3	20.68
106	13503	3	27.59
215	192	4	14.21
103	4524	3	10.33
284	642	5	40.97
1071	370	3	26.28
21	57	3	11.21
134	141	44	133.59
1185	104	4	6.61
3224	12	3	5.31
111	892	3	6.4
114	772	11	50.69
103	8949	3	16.23
300	118	9	21.47
3218	14309	3	63.28
237	2113	3	27.03
706	9	4	8.67
856	1049	4	44.81
8	5750	7	58.18
443	3726	3	35.93
111	1789	3	10.07
106	606	7	16.73
