9099	556
10713	557
10995	558
21802	559
20902	560
19272	561
15099	562
2143	563
24465	564
14410	565
6229	566
1360	567
9511	568
4559	569
20625	570
20355	571
62	572
4554	573
14101	574
25107	575
66	576
6224	577
9372	578
26755	579
21241	580
10989	581
2590	582
8199	583
363	584
19540	585
28171	586
25290	587
8943	588
8432	589
28504	590
21905	591
3370	592
1023	593
14268	594
3641	595
4605	596
17479	597
22239	598
21851	599
27838	600
11225	601
774	602
14634	603
9594	604
590	605
15469	606
9370	607
19119	608
18727	609
9985	610
17859	611
20836	612
18015	613
28506	614
17212	615
13476	616
19866	617
6604	618
9621	619
10465	620
6034	621
13590	622
20826	623
21697	624
2213	625
8908	626
17012	627
28240	628
24169	629
3443	630
847	631
821	632
7665	633
19075	634
18958	635
13356	636
3645	637
1805	638
18657	639
6377	640
16231	641
1087	642
21818	643
17524	644
17035	645
2244	646
3503	647
17400	648
682	649
20724	650
22385	651
21010	652
7323	653
16664	654
15927	655
9980	656
2953	657
127	658
25051	659
21073	660
3090	661
11826	662
105	663
5029	664
28212	665
25597	666
18352	667
25900	668
27371	669
10153	670
18175	671
11838	672
23720	673
20014	674
16532	675
22581	676
1037	677
3338	678
1153	679
27646	680
24397	681
17039	682
23416	683
25188	684
28093	685
12937	686
11423	687
9196	688
12762	689
19382	690
27624	691
1013	692
539	693
21594	694
20930	695
6252	696
1817	697
24971	698
5497	699
28565	700
27071	701
23177	702
18133	703
20088	704
22507	705
929	706
20327	707
27983	708
4373	709
24878	710
28376	711
22059	712
1333	713
1552	714
17654	715
6275	716
12456	717
13975	718
549	719
4500	720
351	721
24610	722
21632	723
43	724
23850	725
14380	726
25958	727
10831	728
24654	729
12704	730
2728	731
21874	732
14331	733
16264	734
3735	735
22804	736
17378	737
2031	738
16092	739
5905	740
701	741
2750	742
19036	743
9250	744
15598	745
13473	746
19699	747
448	748
17431	749
19905	750
550	751
13427	752
10047	753
15709	754
20846	755
26374	756
14466	757
24703	758
4874	759
22886	760
4731	761
646	762
28527	763
28441	764
24037	765
28260	766
13240	767
2374	768
17536	769
9566	770
14292	771
12113	772
22061	773
3493	774
28167	775
9245	776
24290	777
2610	778
6495	779
13038	780
13045	781
18371	782
5675	783
11995	784
19195	785
11311	786
15281	787
16667	788
28308	789
10772	790
16381	791
23056	792
25747	793
6289	794
70	795
17363	796
28641	797
4102	798
3035	799
5810	800
179	801
8544	802
788	803
3967	804
1145	805
17098	806
17876	807
4544	808
19224	809
7978	810
13209	811
11268	812
28511	813
27640	814
7561	815
13235	816
22074	817
16721	818
3639	819
1344	820
8888	821
18348	822
2066	823
23946	824
22959	825
17467	826
13566	827
12710	828
18754	829
27050	830
451	831
461	832
6292	833
22968	834
17247	835
18115	836
2700	837
8324	838
8080	839
27043	840
8201	841
2839	842
10455	843
25254	844
19073	845
20242	846
28667	847
22621	848
13252	849
25360	850
214	851
199	852
1142	853
26670	854
28530	855
14577	856
17742	857
13948	858
41	859
16295	860
9671	861
10666	862
10221	863
24758	864
24507	865
9854	866
18611	867
4310	868
4670	869
24812	870
19616	871
28307	872
24991	873
4970	874
26284	875
7964	876
6760	877
22499	878
8182	879
1135	880
5408	881
10595	882
5489	883
13072	884
6666	885
16357	886
13256	887
24797	888
17691	889
18905	890
7504	891
19431	892
437	893
19017	894
358	895
20492	896
4797	897
6335	898
3975	899
941	900
12001	901
20495	902
27765	903
398	904
21116	905
16455	906
18416	907
4452	908
296	909
2247	910
21526	911
26283	912
23875	913
5367	914
19521	915
8897	916
8310	917
822	918
597	919
13803	920
1415	921
2853	922
19925	923
25473	924
11415	925
3375	926
4620	927
20563	928
3223	929
25692	930
10470	931
20009	932
373	933
23932	934
5605	935
19284	936
25654	937
10114	938
18915	939
15514	940
23580	941
26202	942
4254	943
9407	944
23517	945
20911	946
20755	947
5907	948
24435	949
8281	950
1061	951
410	952
27166	953
20632	954
19185	955
27108	956
22150	957
6943	958
9727	959
13078	960
20197	961
4756	962
17801	963
1148	964
11425	965
14544	966
22345	967
21371	968
11177	969
19969	970
19343	971
28257	972
2909	973
4259	974
4519	975
9749	976
21006	977
1007	978
21459	979
7922	980
25666	981
10496	982
25571	983
4680	984
28282	985
5583	986
16448	987
11460	988
19472	989
26584	990
17986	991
2951	992
11563	993
14442	994
13410	995
21987	996
2933	997
24583	998
4217	999
16839	1000
14576	1001
3181	1002
4248	1003
23167	1004
16192	1005
20913	1006
10464	1007
22818	1008
4001	1009
8896	1010
14706	1011
8787	1012
6469	1013
12999	1014
4724	1015
5898	1016
16042	1017
8724	1018
7795	1019
8975	1020
18537	1021
2810	1022
12300	1023
18302	1024
21811	1025
25149	1026
12567	1027
5765	1028
14938	1029
27419	1030
27821	1031
16166	1032
23321	1033
1509	1034
5782	1035
22267	1036
21769	1037
8650	1038
18518	1039
1255	1040
13303	1041
6386	1042
12976	1043
28553	1044
1413	1045
12831	1046
6637	1047
7668	1048
13558	1049
10940	1050
18933	1051
2724	1052
23402	1053
24208	1054
17786	1055
4008	1056
7065	1057
5953	1058
3679	1059
24875	1060
23480	1061
18410	1062
830	1063
18274	1064
20793	1065
10040	1066
21253	1067
21702	1068
13322	1069
17734	1070
26197	1071
1103	1072
7438	1073
14899	1074
25105	1075
17722	1076
5298	1077
894	1078
21985	1079
24156	1080
14423	1081
4270	1082
9983	1083
9040	1084
23451	1085
10021	1086
7468	1087
6916	1088
26949	1089
26592	1090
19398	1091
57	1092
8483	1093
6851	1094
17278	1095
12331	1096
3495	1097
15374	1098
12513	1099
21394	1100
690	1101
23817	1102
19216	1103
4632	1104
5407	1105
25781	1106
26512	1107
9565	1108
23297	1109
16897	1110
15185	1111
3736	1112
4780	1113
11992	1114
3917	1115
5300	1116
26467	1117
18158	1118
20634	1119
5464	1120
12100	1121
25834	1122
10228	1123
27225	1124
17138	1125
23837	1126
6186	1127
23697	1128
14233	1129
20292	1130
15942	1131
16645	1132
10816	1133
20831	1134
4739	1135
1439	1136
20668	1137
18405	1138
9907	1139
27993	1140
142	1141
22783	1142
331	1143
19595	1144
804	1145
6891	1146
25223	1147
494	1148
19372	1149
5101	1150
226	1151
23213	1152
9186	1153
20140	1154
16620	1155
649	1156
4091	1157
24944	1158
24688	1159
5290	1160
21861	1161
23218	1162
7131	1163
23209	1164
8229	1165
18967	1166
10289	1167
21042	1168
23961	1169
14185	1170
21957	1171
14775	1172
8185	1173
22477	1174
200	1175
11984	1176
14993	1177
14801	1178
7822	1179
21111	1180
18877	1181
1183	1182
22317	1183
23417	1184
21886	1185
1655	1186
27703	1187
1897	1188
18553	1189
12965	1190
25515	1191
27863	1192
16740	1193
16908	1194
27581	1195
10267	1196
3412	1197
1892	1198
13681	1199
13390	1200
8457	1201
25881	1202
320	1203
25407	1204
9087	1205
14868	1206
17943	1207
11765	1208
16128	1209
17303	1210
228	1211
24582	1212
11926	1213
10096	1214
11754	1215
24904	1216
23296	1217
26806	1218
9689	1219
16393	1220
22511	1221
4517	1222
8508	1223
3130	1224
10476	1225
28702	1226
10425	1227
838	1228
23190	1229
18122	1230
25073	1231
28666	1232
5475	1233
16706	1234
17379	1235
8722	1236
23108	1237
10938	1238
13625	1239
16181	1240
7583	1241
23722	1242
15671	1243
25719	1244
7886	1245
22639	1246
20094	1247
14278	1248
25490	1249
16072	1250
5485	1251
7506	1252
5841	1253
14642	1254
2202	1255
9418	1256
15045	1257
23221	1258
26651	1259
19609	1260
22598	1261
15557	1262
9885	1263
16486	1264
6161	1265
4830	1266
10403	1267
22332	1268
28685	1269
25982	1270
3741	1271
18630	1272
13084	1273
26873	1274
2187	1275
18123	1276
883	1277
23891	1278
3420	1279
12360	1280
27323	1281
13943	1282
348	1283
5158	1284
15844	1285
3886	1286
24171	1287
5059	1288
397	1289
14046	1290
13619	1291
27117	1292
933	1293
362	1294
8856	1295
12030	1296
6305	1297
3287	1298
7407	1299
22110	1300
13674	1301
16346	1302
5203	1303
8565	1304
387	1305
11389	1306
7775	1307
232	1308
3817	1309
10569	1310
9210	1311
7661	1312
8658	1313
153	1314
15601	1315
7510	1316
16634	1317
28290	1318
6701	1319
10130	1320
23335	1321
6481	1322
18557	1323
6536	1324
9696	1325
17817	1326
7627	1327
20824	1328
942	1329
6014	1330
27091	1331
9573	1332
19013	1333
19906	1334
10614	1335
1739	1336
8649	1337
20066	1338
16054	1339
28577	1340
27962	1341
4379	1342
6948	1343
6114	1344
3459	1345
12441	1346
225	1347
15005	1348
2834	1349
17936	1350
9457	1351
10797	1352
2074	1353
15273	1354
14803	1355
6764	1356
7171	1357
14502	1358
13098	1359
14829	1360
2999	1361
21784	1362
12980	1363
17692	1364
16686	1365
1141	1366
3703	1367
18922	1368
19644	1369
99	1370
9552	1371
8322	1372
15039	1373
8112	1374
27910	1375
12739	1376
5677	1377
13320	1378
45	1379
8862	1380
11165	1381
7101	1382
8930	1383
26028	1384
19662	1385
7799	1386
21736	1387
18842	1388
17635	1389
17997	1390
27103	1391
13778	1392
3731	1393
20359	1394
21598	1395
8626	1396
21460	1397
17844	1398
536	1399
13426	1400
8854	1401
23112	1402
3593	1403
18769	1404
9057	1405
17438	1406
21938	1407
17346	1408
3157	1409
22880	1410
10667	1411
9081	1412
20967	1413
28639	1414
19125	1415
26090	1416
277	1417
15914	1418
20399	1419
4882	1420
24534	1421
648	1422
11253	1423
20152	1424
20311	1425
21337	1426
11762	1427
18591	1428
13757	1429
951	1430
5474	1431
9757	1432
14962	1433
3142	1434
14870	1435
17727	1436
19771	1437
23761	1438
22916	1439
15027	1440
8221	1441
10402	1442
17022	1443
21703	1444
3101	1445
10381	1446
2010	1447
144	1448
28286	1449
6846	1450
3295	1451
5	1452
16175	1453
10751	1454
9968	1455
27540	1456
22025	1457
28476	1458
8101	1459
1041	1460
13616	1461
8671	1462
21771	1463
25162	1464
15819	1465
19544	1466
19171	1467
3004	1468
14355	1469
12591	1470
943	1471
17983	1472
10942	1473
23599	1474
11077	1475
8530	1476
578	1477
251	1478
9799	1479
14934	1480
12823	1481
19113	1482
26170	1483
15424	1484
16400	1485
17088	1486
14022	1487
22550	1488
19342	1489
17902	1490
14020	1491
20695	1492
20379	1493
27741	1494
22070	1495
26876	1496
28266	1497
13353	1498
19096	1499
10841	1500
27594	1501
7383	1502
8260	1503
15808	1504
6626	1505
1540	1506
26935	1507
15506	1508
20703	1509
18086	1510
4307	1511
9571	1512
24675	1513
18677	1514
23329	1515
794	1516
7986	1517
24609	1518
24802	1519
13015	1520
19363	1521
9745	1522
28090	1523
19695	1524
23377	1525
3567	1526
8860	1527
20415	1528
19670	1529
24697	1530
1823	1531
8445	1532
23626	1533
24882	1534
10319	1535
6256	1536
21071	1537
11946	1538
1318	1539
5501	1540
28576	1541
9351	1542
23447	1543
165	1544
12185	1545
16946	1546
1956	1547
3304	1548
4713	1549
24076	1550
3723	1551
434	1552
28086	1553
9065	1554
27639	1555
25273	1556
7903	1557
10332	1558
3237	1559
16169	1560
3551	1561
28236	1562
797	1563
24612	1564
17368	1565
17960	1566
24554	1567
27606	1568
18509	1569
15460	1570
2895	1571
28411	1572
1804	1573
1113	1574
28390	1575
7754	1576
27023	1577
13847	1578
22645	1579
25855	1580
7776	1581
4240	1582
8326	1583
16508	1584
7851	1585
27171	1586
8646	1587
4499	1588
15157	1589
8988	1590
22601	1591
114	1592
1986	1593
5116	1594
14957	1595
13388	1596
18090	1597
17940	1598
2726	1599
24138	1600
13160	1601
8340	1602
10825	1603
7269	1604
11174	1605
18201	1606
9290	1607
28472	1608
25667	1609
11284	1610
14360	1611
19940	1612
6351	1613
7655	1614
20867	1615
8514	1616
14646	1617
473	1618
9283	1619
24444	1620
25494	1621
16958	1622
8625	1623
236	1624
9299	1625
26910	1626
16893	1627
24114	1628
28551	1629
19572	1630
25546	1631
22832	1632
10190	1633
4384	1634
11470	1635
20444	1636
11246	1637
1575	1638
26610	1639
13263	1640
1484	1641
826	1642
8333	1643
17917	1644
20736	1645
964	1646
26141	1647
5638	1648
15787	1649
21002	1650
2473	1651
24828	1652
28345	1653
12784	1654
22589	1655
25854	1656
6028	1657
19405	1658
23636	1659
4733	1660
13435	1661
28092	1662
15457	1663
27222	1664
2490	1665
27211	1666
23315	1667
6720	1668
19123	1669
6157	1670
18874	1671
7043	1672
12950	1673
27521	1674
15351	1675
23876	1676
24362	1677
881	1678
4014	1679
22377	1680
1073	1681
10712	1682
1101	1683
18846	1684
19260	1685
5844	1686
10897	1687
17597	1688
13415	1689
26249	1690
12690	1691
22653	1692
10226	1693
551	1694
13004	1695
8545	1696
14249	1697
24945	1698
21426	1699
27303	1700
23113	1701
15003	1702
9586	1703
23078	1704
3	1705
13973	1706
5322	1707
24165	1708
3780	1709
18906	1710
7576	1711
22922	1712
116	1713
11341	1714
22537	1715
23468	1716
28399	1717
84	1718
24577	1719
5572	1720
26416	1721
12720	1722
22083	1723
870	1724
13024	1725
6268	1726
24509	1727
11049	1728
248	1729
15832	1730
4374	1731
26120	1732
18826	1733
22997	1734
7554	1735
6204	1736
27744	1737
23134	1738
820	1739
5168	1740
3213	1741
27673	1742
24512	1743
22726	1744
14901	1745
15609	1746
123	1747
12122	1748
9153	1749
1641	1750
14770	1751
23246	1752
8528	1753
15413	1754
23060	1755
28018	1756
814	1757
13939	1758
21179	1759
28333	1760
16107	1761
4613	1762
27780	1763
174	1764
26605	1765
1361	1766
14384	1767
5244	1768
10704	1769
15548	1770
6155	1771
321	1772
28038	1773
13472	1774
19751	1775
729	1776
24395	1777
24964	1778
5391	1779
21447	1780
3722	1781
23922	1782
9871	1783
9764	1784
13056	1785
6587	1786
8595	1787
20475	1788
23725	1789
25716	1790
5413	1791
1602	1792
6081	1793
9108	1794
23016	1795
26386	1796
26106	1797
5937	1798
18658	1799
16267	1800
14844	1801
20086	1802
18427	1803
1075	1804
451	1805
8048	1806
12749	1807
15178	1808
8120	1809
17149	1810
15201	1811
1735	1812
28083	1813
12874	1814
2572	1815
10513	1816
14411	1817
25306	1818
5078	1819
10851	1820
16785	1821
137	1822
24203	1823
22401	1824
12385	1825
8038	1826
11800	1827
11920	1828
18139	1829
12626	1830
5401	1831
18529	1832
891	1833
18080	1834
193	1835
25019	1836
27681	1837
13977	1838
12161	1839
12216	1840
16170	1841
15885	1842
22940	1843
3744	1844
25595	1845
20734	1846
28680	1847
26315	1848
6053	1849
10715	1850
422	1851
26917	1852
5030	1853
23003	1854
18351	1855
23835	1856
12805	1857
3112	1858
26022	1859
8380	1860
20853	1861
484	1862
15752	1863
2812	1864
8863	1865
27845	1866
13166	1867
4347	1868
20614	1869
1784	1870
25755	1871
25888	1872
9179	1873
19726	1874
24692	1875
26617	1876
21763	1877
25425	1878
6686	1879
24003	1880
26501	1881
16410	1882
20194	1883
25328	1884
13538	1885
22747	1886
11515	1887
3717	1888
10538	1889
21350	1890
1758	1891
22325	1892
16148	1893
17534	1894
22728	1895
28221	1896
16844	1897
23007	1898
17813	1899
18961	1900
802	1901
28106	1902
356	1903
14811	1904
10036	1905
12706	1906
6191	1907
5689	1908
1084	1909
21796	1910
1037	1911
22835	1912
23593	1913
12287	1914
19470	1915
18226	1916
25049	1917
2454	1918
4561	1919
8172	1920
20383	1921
14940	1922
7720	1923
4451	1924
16622	1925
471	1926
24407	1927
15632	1928
22771	1929
431	1930
11118	1931
14712	1932
23017	1933
15833	1934
17083	1935
1161	1936
9564	1937
20947	1938
3266	1939
24056	1940
16526	1941
21658	1942
3667	1943
860	1944
24851	1945
865	1946
26702	1947
22240	1948
24286	1949
9892	1950
27731	1951
11453	1952
5274	1953
28231	1954
859	1955
21755	1956
11596	1957
14622	1958
7570	1959
4711	1960
26129	1961
19513	1962
864	1963
3317	1964
14176	1965
21168	1966
10472	1967
6860	1968
3870	1969
17531	1970
27429	1971
4924	1972
28715	1973
2305	1974
16719	1975
11880	1976
20248	1977
3846	1978
23801	1979
4710	1980
25066	1981
17651	1982
22643	1983
22305	1984
5351	1985
13850	1986
28630	1987
15860	1988
6655	1989
11574	1990
6422	1991
15835	1992
19433	1993
4097	1994
11711	1995
12515	1996
17139	1997
7156	1998
270	1999
20133	2000
11050	2001
8000	2002
18744	2003
18662	2004
24753	2005
17541	2006
9397	2007
3310	2008
3028	2009
13811	2010
23011	2011
20368	2012
16460	2013
10422	2014
2524	2015
12944	2016
26236	2017
24674	2018
318	2019
17213	2020
19056	2021
10546	2022
26387	2023
22365	2024
6285	2025
21044	2026
21979	2027
23755	2028
20537	2029
24180	2030
3954	2031
24063	2032
10327	2033
10784	2034
20518	2035
8161	2036
21311	2037
16782	2038
17102	2039
16564	2040
13577	2041
16322	2042
27378	2043
12167	2044
13921	2045
12010	2046
11761	2047
20771	2048
22234	2049
9499	2050
15312	2051
2792	2052
1324	2053
27036	2054
22065	2055
12094	2056
21004	2057
7520	2058
26686	2059
4087	2060
1740	2061
27271	2062
22468	2063
14160	2064
17900	2065
3119	2066
9127	2067
497	2068
22847	2069
1856	2070
24285	2071
25281	2072
3761	2073
13524	2074
26655	2075
18753	2076
14070	2077
20502	2078
773	2079
3425	2080
11210	2081
3322	2082
10805	2083
7306	2084
27328	2085
22727	2086
7181	2087
19996	2088
15827	2089
283	2090
9544	2091
21743	2092
1886	2093
4941	2094
10273	2095
11399	2096
26397	2097
14880	2098
12719	2099
360	2100
14796	2101
21568	2102
24091	2103
10292	2104
10269	2105
13051	2106
155	2107
548	2108
13929	2109
5039	2110
8596	2111
3782	2112
3473	2113
5106	2114
21307	2115
335	2116
3568	2117
17689	2118
5695	2119
14394	2120
14460	2121
16914	2122
3139	2123
28541	2124
1203	2125
511	2126
26142	2127
16129	2128
27010	2129
5354	2130
6845	2131
19465	2132
26192	2133
12231	2134
23789	2135
9723	2136
15848	2137
9542	2138
4193	2139
13178	2140
17104	2141
12327	2142
18685	2143
27118	2144
13996	2145
185	2146
21819	2147
11096	2148
26355	2149
25256	2150
16008	2151
19618	2152
12777	2153
22553	2154
21647	2155
5926	2156
13001	2157
314	2158
6865	2159
14590	2160
19304	2161
4617	2162
6952	2163
12415	2164
2489	2165
2083	2166
9209	2167
3765	2168
25837	2169
14683	2170
13887	2171
18043	2172
12408	2173
15400	2174
5201	2175
21894	2176
26764	2177
20262	2178
19619	2179
25928	2180
2220	2181
15198	2182
8427	2183
12431	2184
7611	2185
26752	2186
7780	2187
9344	2188
22765	2189
21552	2190
10878	2191
24128	2192
27126	2193
14309	2194
18035	2195
12200	2196
23978	2197
25631	2198
12569	2199
27130	2200
19042	2201
6207	2202
1571	2203
16887	2204
4848	2205
16650	2206
558	2207
10350	2208
1762	2209
5007	2210
15954	2211
19282	2212
2769	2213
4427	2214
24119	2215
9819	2216
15886	2217
14653	2218
1820	2219
16059	2220
9315	2221
15038	2222
1118	2223
6554	2224
16608	2225
18729	2226
2641	2227
22207	2228
11398	2229
17427	2230
550	2231
16574	2232
15739	2233
20574	2234
18689	2235
14326	2236
8767	2237
1974	2238
6284	2239
21196	2240
18037	2241
13284	2242
22342	2243
17162	2244
27969	2245
4784	2246
23637	2247
10367	2248
7300	2249
16139	2250
2313	2251
28488	2252
7237	2253
16176	2254
26869	2255
19025	2256
10315	2257
8732	2258
16959	2259
26211	2260
27180	2261
9664	2262
23931	2263
6094	2264
18514	2265
27264	2266
8527	2267
19542	2268
17992	2269
16551	2270
12926	2271
26550	2272
26699	2273
2451	2274
13255	2275
15378	2276
12109	2277
17977	2278
22704	2279
4599	2280
15733	2281
11520	2282
4085	2283
24592	2284
28258	2285
22787	2286
13374	2287
22583	2288
12714	2289
3668	2290
21620	2291
26983	2292
20266	2293
12866	2294
12910	2295
8116	2296
8417	2297
153	2298
16261	2299
11769	2300
4163	2301
15629	2302
18422	2303
12400	2304
4692	2305
24883	2306
8892	2307
15509	2308
22582	2309
24702	2310
791	2311
26745	2312
28256	2313
22839	2314
877	2315
27242	2316
19570	2317
120	2318
8904	2319
15389	2320
21580	2321
8096	2322
20949	2323
11796	2324
2822	2325
15068	2326
23404	2327
25733	2328
18379	2329
11192	2330
27961	2331
16248	2332
25359	2333
15007	2334
18913	2335
12018	2336
846	2337
27955	2338
4301	2339
21795	2340
19131	2341
7853	2342
2907	2343
4011	2344
24010	2345
24481	2346
12081	2347
23552	2348
23305	2349
13358	2350
16220	2351
21745	2352
4275	2353
24176	2354
23160	2355
25520	2356
23277	2357
16237	2358
5742	2359
6632	2360
20227	2361
15454	2362
28261	2363
3964	2364
9835	2365
13540	2366
26334	2367
28717	2368
6733	2369
10908	2370
3153	2371
22455	2372
11277	2373
15821	2374
733	2375
27525	2376
11478	2377
400	2378
475	2379
24480	2380
14888	2381
19524	2382
28548	2383
21379	2384
27273	2385
6775	2386
21383	2387
28624	2388
23211	2389
4638	2390
24756	2391
27083	2392
28332	2393
27186	2394
28035	2395
25362	2396
19358	2397
7519	2398
538	2399
12868	2400
23530	2401
11437	2402
4309	2403
7172	2404
23956	2405
14235	2406
3282	2407
10087	2408
21336	2409
5780	2410
8494	2411
1445	2412
19281	2413
18919	2414
1570	2415
4888	2416
9722	2417
26293	2418
24679	2419
13251	2420
17783	2421
4634	2422
12098	2423
28379	2424
17538	2425
20992	2426
22934	2427
988	2428
20797	2429
4946	2430
24796	2431
11052	2432
14017	2433
12321	2434
5075	2435
809	2436
8570	2437
11538	2438
8425	2439
458	2440
19531	2441
11979	2442
9924	2443
21862	2444
15317	2445
2395	2446
14491	2447
9328	2448
28409	2449
24001	2450
28601	2451
17518	2452
12775	2453
20103	2454
145	2455
3634	2456
23426	2457
13149	2458
26990	2459
10754	2460
557	2461
559	2462
25234	2463
5154	2464
19733	2465
7001	2466
15162	2467
19323	2468
26797	2469
16735	2470
17	2471
7302	2472
10777	2473
22424	2474
7949	2475
1773	2476
3647	2477
27616	2478
7274	2479
11544	2480
10326	2481
3770	2482
11597	2483
19832	2484
27611	2485
17344	2486
27627	2487
8559	2488
2954	2489
9782	2490
843	2491
24261	2492
23838	2493
410	2494
1251	2495
9828	2496
18699	2497
5377	2498
26609	2499
2521	2500
17273	2501
1879	2502
14308	2503
10635	2504
11516	2505
22134	2506
25570	2507
5435	2508
8157	2509
11660	2510
7674	2511
23735	2512
2172	2513
7676	2514
16668	2515
27047	2516
9314	2517
20454	2518
18827	2519
15410	2520
28029	2521
20700	2522
3439	2523
1480	2524
18952	2525
3434	2526
77	2527
7746	2528
